simulation_id,attack_id,cost
3608,1,106715637.07397678
3608,2,80316428.77290925
3609,1,87115882.13243383
3612,1,114716879.29028241
3613,1,95993137.75145163
3614,1,99251459.88170628
3621,1,90201204.24650358
3623,1,106250565.44025081
3625,1,96139140.43677267
3626,1,102152123.22700588
3627,1,106964142.59575681
3629,1,103130335.78719781
3630,1,97636005.57522719
3630,2,107688546.24337217
3633,1,106637349.07890639
3633,2,105179354.67247999
3636,1,86513286.73702368
3637,1,74229779.41546088
3641,1,89502056.02200973
3643,1,89150913.99002954
3646,1,86257906.32957624
3647,1,98310582.18344583
3649,1,97131650.57647845
3654,1,102738181.45095527
3654,2,114104413.45151785
3660,1,87094469.35940306
3661,1,76443848.73076531
3662,1,99311997.80393603
3663,1,92712733.91895577
3665,1,99545899.55742592
3667,1,94805018.28744255
3669,1,97008087.18121189
3669,2,102263638.17742604
3673,1,100982142.98603739
3673,2,94304844.08215433
3674,1,92976134.17258705
3678,1,86404466.98192558
3678,2,107931775.08138096
3678,3,112050528.82291746
3680,1,98073486.45092195
3680,2,101405663.79407917
3681,1,110453098.0448348
3683,1,106046569.09342185
3686,1,105923047.95064378
3688,1,113048330.7985725
3689,1,90427194.83385926
3689,2,83828617.44080827
3689,3,88056447.04523888
3689,4,102579635.28556189
3692,1,108321946.39068273
3694,1,101865247.4429313
3703,1,102269894.14241895
3704,1,94773209.12912795
3705,1,89901886.4669525
3705,2,78576676.70740746
3705,3,95190012.86570668
3707,1,85536622.70850526
3707,2,105220705.35461646
3707,3,109243069.22253264
3709,1,92494018.04463688
3710,1,115982057.70109242
3720,1,91381402.84278882
3722,1,112898309.02030528
3726,1,106187335.2209548
3728,1,93009514.76283862
3730,1,116617493.30303274
3730,2,109656865.45760104
3732,1,98487516.67330568
3732,2,84764538.689791
3732,3,90548564.743406
3734,1,109009673.64657374
3736,1,84521064.65933374
3742,1,95369083.1675362
3742,2,82534342.08256269
3744,1,92273864.62284683
3745,1,90145140.47333501
3748,1,97560051.65700433
3751,1,95441052.79574841
3754,1,90022399.71309982
3755,1,113852884.10873301
3757,1,71961771.22504513
3758,1,102621404.13797805
3762,1,109804628.51979344
3764,1,93196556.06140068
3765,1,97069420.4704053
3765,2,91441541.82582518
3766,1,112719065.46611299
3771,1,92993456.85218365
3771,2,104694772.71498942
3775,1,87785741.28933078
3777,1,98553398.3962751
3777,2,105371450.79987815
3780,1,105192430.51998952
3781,1,99352313.79636024
3783,1,104653646.22731052
3784,1,93991920.38083108
3785,1,102814429.05130275
3786,1,102165044.9449924
3789,1,81595705.56790665
3790,1,86487326.13947067
3793,1,85467888.41851355
3794,1,103240019.52217129
3794,2,107894600.56793958
3794,3,119694348.89992124
3796,1,96042214.93120272
3799,1,108121157.30428189
3800,1,102426460.28652896
3803,1,88972090.9093799
3805,1,86924602.02876826
3807,1,93034333.95869188
3808,1,111021985.99160187
3809,1,99223107.23105834
3809,2,114526110.12916698
3810,1,92349321.27190559
3811,1,81621210.75829324
3812,1,83524763.75047362
3814,1,75299759.17517643
3814,2,100916756.15358731
3817,1,92945172.5167428
3819,1,104036233.02985266
3821,1,90508303.23391925
3823,1,104133880.82205608
3825,1,101849317.04672483
3827,1,102612154.58843404
3829,1,106642353.22873051
3832,1,92771147.3872498
3833,1,98835660.84068128
3835,1,79615170.52795584
3835,2,91516524.21874964
3836,1,115479570.57663369
3839,1,94663277.22405359
3842,1,97677291.26601578
3842,2,100181841.32099475
3843,1,100869844.89076181
3844,1,109848375.14437224
3848,1,102673151.97873043
3850,1,115505551.6483275
3850,2,107926028.75315586
3851,1,100704927.09844792
3853,1,99108248.9201165
3855,1,86760630.02115569
3858,1,109378201.56432223
3858,2,74206252.83114472
3858,3,112959182.81888975
3861,1,100314837.53514257
3864,1,94125675.08377036
3870,1,96283751.18771291
3871,1,90542888.14262734
3871,2,85672581.60326037
3872,1,86776027.31063299
3877,1,107005237.8515706
3877,2,115291591.93588398
3877,3,80268733.14108288
3878,1,99874101.83151257
3878,2,107900465.28665772
3880,1,91148663.48775484
3880,2,111960999.77340259
3880,3,119335925.60201314
3884,1,102152179.29425508
3884,2,94293398.4024617
3884,3,101432421.09234513
3885,1,90608145.36269538
3886,1,103442800.11390643
3887,1,98688863.38987136
3892,1,95308689.48551388
3893,1,104780869.96908292
3893,2,127469795.55469185
3895,1,107258601.37655264
3896,1,108986866.71987547
3896,2,101967099.18767484
3897,1,99584076.03224733
3900,1,88153578.16366833
3901,1,108030836.5434008
3901,2,95361646.1789844
3901,3,120444311.96927339
3902,1,88604523.6587999
3903,1,92139327.16793317
3907,1,100952885.99254616
3909,1,100361047.03259698
3911,1,103831659.59242976
3912,1,88832542.756052
3914,1,97434145.18514165
3915,1,87760941.460961
3916,1,113314574.14936271
3918,1,109774562.34625514
3919,1,85924788.14873579
3919,2,101918440.45042914
3920,1,80728802.32738063
3920,2,104002073.08597048
3921,1,110296468.17812103
3921,2,104303857.109979
3923,1,89373444.97208835
3924,1,106542346.08459961
3925,1,98737341.5193981
3926,1,121927966.74702835
3927,1,92412446.78178708
3933,1,90878768.39732827
3934,1,87461922.03507206
3934,2,92135361.54666866
3937,1,111835450.9432592
3937,2,90320134.64237376
3938,1,116139183.8365492
3939,1,108236208.56107426
3939,2,97168502.15650041
3940,1,111951446.73814845
3941,1,112995336.1034716
3943,1,112741843.02461955
3950,1,112491644.01577894
3952,1,127842584.03582078
3952,2,96367997.98152748
3953,1,103325243.35201065
3954,1,102709512.74379066
3957,1,81997304.2174257
3957,2,107746784.20696092
3958,1,106222632.46772876
3961,1,89719598.34899756
3963,1,103318643.5859716
3969,1,104463072.59070343
3970,1,107784926.36948185
3973,1,87571251.64170876
3974,1,102546425.33146891
3974,2,101253320.99123542
3976,1,96360343.84683515
3976,2,108327539.94838692
3978,1,117241690.3788982
3978,2,118720791.50565986
3979,1,87257048.1259254
3979,2,96390510.00344987
3981,1,81345317.15224676
3984,1,104564222.29782188
3986,1,104894069.38702296
3987,1,117609471.83943057
3988,1,107583600.12149045
3995,1,86210613.81775965
3999,1,94398432.88246755
4000,1,95604206.67449602
4001,1,100888214.51614834
4001,2,99276062.67988177
4003,1,98220533.55923769
4004,1,90550000.96861753
4007,1,84249266.14474525
4009,1,103306732.59873638
4011,1,88463473.14397074
4011,2,98936441.89679343
4012,1,102795925.60716675
4013,1,85791895.25185198
4014,1,98816359.55766423
4015,1,96762728.78665575
4015,2,94694001.40484329
4016,1,88826360.24381474
4016,2,99758328.4543755
4017,1,99832931.11514002
4020,1,93131253.55226813
4024,1,85649600.89323582
4024,2,91715390.5465851
4024,3,96974304.90119213
4026,1,109771359.62502871
4026,2,112071854.95210758
4027,1,70232852.11325803
4032,1,84616163.29876347
4032,2,87878362.71473892
4033,1,87545288.77704251
4034,1,104277717.55324908
4035,1,83555035.33612342
4037,1,101132284.85795568
4037,2,97473906.97182493
4039,1,103890601.46649636
4040,1,92218574.91116016
4041,1,80819388.52926236
4045,1,110796081.62854229
4045,2,109854140.13877152
4050,1,104639328.1494766
4051,1,100156365.67551586
4052,1,111014231.18805966
4058,1,88035115.01273945
4063,1,97542300.14121473
4064,1,99926320.01722398
4064,2,100339015.939651
4064,3,102439809.69323294
4070,1,98825088.45561041
4070,2,95609356.7042541
4071,1,88187636.89040303
4072,1,96602869.67768297
4076,1,125682157.60517247
4079,1,101814823.66376764
4082,1,99506716.05437063
4084,1,93887250.420884
4086,1,80341408.31047289
4089,1,101361281.9596749
4091,1,110697552.57866774
4093,1,97153314.15326683
4098,1,95562044.43839118
4099,1,119647153.13568047
4099,2,106704977.27592579
4110,1,102108664.68847397
4111,1,95117276.61530693
4112,1,92399179.34338725
4116,1,94802804.69271487
4117,1,101936990.29237701
4118,1,86154880.58898646
4120,1,109643751.38350868
4120,2,102442541.26260793
4122,1,96999168.96501915
4128,1,100115782.63631576
4129,1,99495492.29789416
4133,1,95910705.41759482
4137,1,91366400.80406743
4140,1,98915147.92379951
4142,1,99140578.438857
4147,1,100505492.81515686
4148,1,109520908.75815696
4150,1,110741082.4870887
4150,2,87415440.78373393
4151,1,97984871.60387264
4152,1,85925519.32084613
4153,1,90043709.11084655
4154,1,110136806.33533055
4160,1,87404899.5760442
4160,2,84364066.28413764
4164,1,93278587.4897537
4166,1,106860974.76997872
4171,1,85468189.69819717
4175,1,105745790.15547623
4176,1,97868885.60179769
4176,2,113236223.82201605
4177,1,110434979.7110454
4181,1,99297344.81200872
4181,2,100250638.25146276
4183,1,99089971.19117948
4183,2,92615780.72116326
4184,1,105660481.35728833
4185,1,116986412.46816152
4186,1,88648322.29967819
4192,1,106464455.97777715
4195,1,88928388.85422535
4195,2,102731634.74995129
4198,1,103789351.52969213
4199,1,128868466.98636936
4200,1,92525880.40754071
4201,1,94346038.7112326
4204,1,95382652.21263799
4206,1,102505399.2584217
4206,2,91810573.86509618
4209,1,104458819.17576098
4211,1,105925488.02181517
4212,1,110021051.8032775
4213,1,96690174.2556302
4214,1,95654712.46045727
4218,1,76877486.74570633
4220,1,96311844.2150237
4221,1,89151805.81996845
4221,2,108896042.17782411
4222,1,117486236.96307486
4222,2,112180394.61333963
4223,1,116431878.99577402
4226,1,90287074.50440694
4226,2,89778601.96065219
4228,1,94785151.21415097
4230,1,114769697.90724649
4232,1,97064939.72981034
4233,1,115165159.97509573
4234,1,94997164.83365622
4236,1,102616519.8752471
4236,2,92116938.74367583
4237,1,98133562.87393224
4238,1,103656369.95095429
4241,1,111623506.99357027
4242,1,99192205.67404169
4243,1,120380221.49160859
4244,1,83403546.64114359
4247,1,83884073.1902301
4249,1,92243112.69111498
4250,1,99128923.6565951
4254,1,102009186.87355036
4254,2,108851400.98335075
4255,1,103642054.77185191
4255,2,110903191.41636673
4256,1,125294233.9233398
4258,1,100375743.33303633
4258,2,118081063.93811052
4259,1,98097060.90696812
4261,1,124677828.2359432
4263,1,113430279.88424069
4264,1,84307974.96818298
4264,2,110982214.96710904
4268,1,107014895.09412327
4268,2,92915004.91702159
4270,1,101011148.20036513
4270,2,115100408.9573172
4271,1,113489983.07123627
4275,1,92487808.63013844
4277,1,89346643.39246447
4277,2,105974181.32402885
4277,3,112917984.8850973
4279,1,90765152.7296506
4283,1,107431250.89662805
4284,1,83011149.55107762
4286,1,91466463.26644993
4286,2,94068502.09333228
4291,1,111324663.51244396
4291,2,111863933.68150084
4293,1,97571956.73980653
4294,1,111302208.4856884
4295,1,93185201.78312193
4298,1,88725211.37937897
4301,1,99962114.6282427
4301,2,107281724.60651684
4303,1,82406122.14091574
4303,2,102638177.87538226
4303,3,91255166.1592139
4308,1,103002310.59836394
4308,2,103110709.3777635
4308,3,105749709.39908811
4308,4,111151606.45489883
4311,1,94976507.5627702
4313,1,84542917.01284836
4313,2,94652407.84146798
4314,1,109504069.53895415
4315,1,120484300.90967838
4316,1,117207376.53724524
4317,1,101814486.7439903
4317,2,99153297.06557028
4318,1,120102102.15061912
4319,1,81773377.05751885
4320,1,94129669.43722643
4321,1,103806070.35543314
4325,1,92277186.43912753
4327,1,86860763.415859
4330,1,114564611.09499645
4331,1,100382302.00285468
4335,1,100271747.40515451
4339,1,81183693.7056604
4340,1,98974266.73466115
4342,1,119560786.49883655
4344,1,106751564.69206643
4345,1,96039337.81528136
4347,1,86384504.67593269
4348,1,76010797.57015488
4348,2,108043378.14983416
4350,1,95245960.38387404
4350,2,98385634.98893416
4351,1,114377351.08183217
4352,1,85638680.54603064
4352,2,97283803.2246421
4352,3,97178650.76511618
4354,1,116884760.70047246
4355,1,91697936.61664824
4358,1,138583889.65420198
4359,1,102191002.12739803
4360,1,89128568.84724534
4371,1,91520055.87389135
4372,1,99026277.41271098
4372,2,114573521.42824455
4380,1,89583645.47091308
4380,2,103012335.74357767
4380,3,100367487.62009676
4382,1,96236371.51074904
4382,2,92885993.0394279
4388,1,101561009.68788528
4390,1,121041899.70486313
4391,1,99257197.75983351
4391,2,116935643.69443431
4391,3,99895425.36844727
4393,1,98006030.71593216
4394,1,107088981.55996776
4395,1,99463995.33133574
4397,1,94737250.99568264
4400,1,94647255.08712687
4401,1,102313251.9838636
4405,1,108874010.63241059
4405,2,108994206.29306665
4405,3,113030772.47461145
4406,1,108161346.93296407
4408,1,94223431.37542853
4413,1,100765334.19414915
4413,2,90204350.15564391
4413,3,106892374.32175761
4420,1,94713413.26697767
4420,2,92384543.96898971
4421,1,103618394.57342461
4424,1,101094352.91491392
4425,1,113003299.19030133
4425,2,93054918.67079301
4425,3,86380670.25394098
4426,1,108346722.8828043
4426,2,101063194.24991468
4428,1,97919091.5587734
4430,1,90589682.8541898
4430,2,116428859.8202934
4434,1,103703742.24905635
4435,1,91367145.68291894
4435,2,108382810.3688332
4440,1,96569782.99678807
4440,2,100792253.24202044
4444,1,93115106.23996635
4447,1,119765572.82409418
4448,1,86498290.42711344
4449,1,105279860.75394037
4452,1,101774070.43388993
4453,1,92110368.04278128
4453,2,94740208.25313093
4454,1,91572892.29899733
4454,2,101940378.68964934
4454,3,109924550.39638045
4458,1,109618546.38103756
4460,1,116326627.12667118
4460,2,92235787.55688266
4461,1,88365574.91584513
4461,2,99886609.40724075
4462,1,98320586.21944821
4462,2,95138850.43186364
4463,1,99124136.42898118
4464,1,105717427.14529344
4465,1,101065735.14524068
4465,2,101928880.91006476
4468,1,107620253.32933524
4472,1,100087820.36860014
4474,1,108441043.84383278
4474,2,104636394.31755053
4475,1,104493605.82457528
4478,1,108620251.22130343
4482,1,107583790.77760169
4484,1,103828145.4679689
4485,1,90509035.96508768
4487,1,108525429.98109116
4492,1,104307079.67149813
4501,1,89639056.14537375
4502,1,114218527.63424781
4502,2,98189465.32405543
4502,3,84159718.93453221
4502,4,98909536.47796257
4503,1,102820388.3963045
4503,2,94786985.57939184
4503,3,97434091.57093765
4505,1,75950378.42604114
4509,1,97329533.33648296
4510,1,84607323.29878257
4510,2,113761713.79011065
4513,1,88301334.1477584
4515,1,113584227.17818655
4517,1,99967454.49010229
4519,1,102662560.43266742
4521,1,89452083.78381497
4522,1,108699801.76719877
4524,1,116157583.89216639
4525,1,92069802.16088009
4528,1,108353704.5967392
4529,1,101713800.04083791
4533,1,111296779.74771446
4534,1,95377383.78340884
4535,1,112505596.48680173
4537,1,99170457.46062332
4537,2,108075169.57443598
4538,1,103107321.87087321
4538,2,78588049.49396193
4542,1,96441610.38117659
4544,1,109854151.04135428
4544,2,110415293.24524955
4545,1,84738394.77028754
4547,1,103862933.52585235
4547,2,99024630.74022645
4551,1,107963661.17152165
4551,2,102834703.0711513
4551,3,91994588.53850883
4553,1,96147589.00221613
4553,2,93290049.5806704
4554,1,105975182.61403698
4556,1,107640906.98630328
4557,1,98857382.25653581
4558,1,94879674.91783512
4558,2,105462264.46324292
4559,1,124985694.93641125
4559,2,99081694.54744326
4560,1,101509525.98281066
4563,1,104458972.7694888
4567,1,82666252.51087242
4569,1,77919325.25310586
4570,1,107880192.9505667
4575,1,91249922.3185645
4575,2,92813601.96654192
4575,3,89845421.7848921
4576,1,87579994.03850491
4577,1,104696801.93909091
4582,1,101021329.04993625
4584,1,91744828.29401933
4584,2,91876898.49225722
4586,1,104626266.91263321
4589,1,124245974.2852747
4589,2,75891409.66832052
4589,3,108162759.72913861
4589,4,103949281.28069589
4589,5,87702330.78445524
4591,1,107857997.02284566
4593,1,98393015.02159172
4594,1,90161860.35946581
4594,2,73330696.00187331
4595,1,96531595.89394177
4595,2,97546878.54067123
4595,3,100901718.53991121
4598,1,92205894.05026497
4598,2,101475337.28089526
4603,1,93550741.54171707
4608,1,102041098.19178508
4614,1,92620848.98697527
4615,1,87509180.13924563
4618,1,102868582.19081245
4619,1,102728161.462739
4620,1,90113215.98770732
4620,2,107038756.64545694
4620,3,109765699.38713199
4621,1,92320419.61679636
4624,1,106112147.29184246
4625,1,99221011.03258781
4625,2,107690193.47165826
4627,1,110033097.75356671
4628,1,100869002.9058321
4629,1,111844321.59766847
4629,2,94225957.77910025
4633,1,100287020.17136502
4635,1,103287747.85901424
4636,1,90566559.22321562
4637,1,91703336.68229875
4638,1,94292680.57343228
4640,1,93564361.44029121
4640,2,86420462.57396388
4643,1,95849884.06575623
4643,2,81179421.21903679
4643,3,104367316.51472054
4644,1,112667898.79747407
4645,1,96349615.97590196
4649,1,105824432.72395332
4649,2,106456274.83252059
4651,1,81963916.06387404
4656,1,90496053.1212635
4659,1,115862662.45950891
4660,1,90623915.23802291
4662,1,97116716.65063794
4665,1,86231342.23989087
4667,1,107401033.2152011
4667,2,113057182.26578854
4670,1,100785255.16303407
4671,1,109192260.31427208
4672,1,89162404.35545154
4673,1,86389890.71876402
4675,1,111521432.72323272
4679,1,85387088.18443483
4680,1,111758481.00947346
4684,1,84370812.32472129
4685,1,110924211.71021333
4686,1,95098115.02171351
4687,1,107216579.27462396
4687,2,104392023.6867962
4688,1,90231511.6022109
4689,1,94709257.56725554
4691,1,78316321.16380471
4697,1,97089793.35421714
4699,1,106128544.3387284
4699,2,88241559.4113968
4699,3,115591885.42129956
4707,1,101229830.32095943
4707,2,88696423.94779465
4709,1,116207887.68828353
4710,1,88298781.17001076
4710,2,94580521.81473221
4713,1,87638000.23773696
4715,1,84764372.3144133
4717,1,95446913.02462429
4722,1,101486166.57084575
4722,2,100866845.54321532
4723,1,97349170.56129034
4724,1,129234651.70452851
4726,1,106867447.68578081
4728,1,88387732.99158013
4730,1,103893470.58929093
4734,1,103145304.84864682
4735,1,96780776.74363124
4736,1,113050463.90056816
4736,2,116033879.80751637
4744,1,93054120.77140342
4746,1,87111927.81771073
4751,1,115258093.17760903
4751,2,94891172.49540214
4753,1,100634931.56604186
4753,2,104894360.45842735
4758,1,112313944.59482035
4758,2,88928712.55377664
4759,1,84486601.73799618
4763,1,113398515.615154
4765,1,92392170.28640652
4765,2,91851263.42612137
4765,3,93896532.73428708
4766,1,113200054.83582261
4766,2,84926351.9101332
4767,1,93458957.76955996
4768,1,113408659.83656973
4769,1,107202783.86778873
4769,2,92323569.26252013
4774,1,99294050.52955157
4774,2,87933222.9210726
4776,1,95464264.11048199
4776,2,104530587.29696569
4776,3,102957086.03593905
4777,1,97970264.21488796
4779,1,103578055.74006358
4780,1,100276227.79480374
4781,1,110785953.01616284
4782,1,106919713.67969784
4784,1,112585267.96147695
4787,1,103691884.31759782
4787,2,114024732.18959427
4787,3,87445817.6205187
4792,1,103297411.77310352
4794,1,94130865.85008556
4795,1,115799928.80995628
4795,2,89977154.68846293
4795,3,121206960.28969306
4796,1,91583852.77817586
4796,2,85048322.47113197
4796,3,105414178.5417861
4797,1,83658031.25550713
4799,1,101616552.75349575
4800,1,88027416.78043756
4801,1,91249774.74321693
4801,2,106250446.32739407
4804,1,94481829.86007561
4804,2,105257240.72513312
4805,1,103643823.08834651
4810,1,107501659.50676855
4812,1,97683612.97518906
4813,1,96281127.41673997
4813,2,86733217.01623937
4814,1,93547776.63502677
4818,1,120388051.44220082
4818,2,112780051.47787245
4819,1,108797650.16660093
4819,2,90931552.92989603
4820,1,113010457.19259807
4821,1,97775227.91407228
4822,1,113088589.07238166
4823,1,103973987.75549069
4825,1,118561167.74103011
4826,1,113324403.00220704
4828,1,109926248.81785338
4831,1,105553188.2642176
4834,1,108635962.93914092
4834,2,98338396.48841739
4835,1,102108401.91162357
4837,1,106604274.65193753
4839,1,92665939.29221554
4840,1,90848489.70606403
4841,1,97990567.19482608
4842,1,102344538.79868989
4844,1,101119075.69014648
4845,1,89859868.23040669
4845,2,88870250.3158849
4846,1,84534126.94456667
4848,1,104438645.02652398
4848,2,103620595.5283927
4849,1,94185597.26849328
4849,2,90383461.98895095
4852,1,113677554.18561806
4852,2,100865933.4784698
4853,1,90649087.85050216
4855,1,110566516.46343589
4856,1,87562038.26308674
4858,1,105778514.66669823
4858,2,99065446.28558944
4860,1,92214580.0295664
4861,1,102966658.28327441
4862,1,104248022.36824429
4864,1,108546548.77497858
4864,2,109252085.88645911
4866,1,101075797.72023384
4871,1,110072547.52013764
4871,2,85898522.40276286
4873,1,97083671.14723058
4874,1,114475292.99021068
4877,1,104995227.70795809
4878,1,102084112.4571312
4878,2,111364195.53650886
4879,1,114146958.13595401
4884,1,101163571.93996343
4888,1,105919886.65033546
4888,2,111006387.11241986
4890,1,92864448.25160922
4891,1,109896519.85629082
4892,1,105788561.09506515
4892,2,80798140.5311366
4893,1,105373809.40671149
4893,2,108421530.08525616
4894,1,94295694.48422807
4899,1,100164347.8254123
4900,1,100724758.06009215
4911,1,103268733.76884653
4914,1,89825216.59106456
4916,1,105080177.17478704
4918,1,72440710.66624644
4919,1,69866693.40144265
4922,1,91550325.97123656
4924,1,114227354.99096256
4926,1,107657128.0257706
4926,2,98671130.83615224
4927,1,84454814.88073602
4928,1,104714587.70738573
4935,1,104903013.0522104
4936,1,109045559.52102941
4941,1,84679431.6902565
4942,1,98288341.8757963
4944,1,105680259.07107149
4945,1,115229185.70205079
4950,1,91147099.8647052
4953,1,105823515.65463771
4955,1,114473072.42846955
4955,2,87461379.8490087
4958,1,87731152.57009134
4962,1,105542993.40269476
4962,2,93324572.64420147
4964,1,103686514.20439848
4965,1,104806601.00671795
4965,2,96084194.04261093
4967,1,108444000.75269687
4967,2,89392372.216174
4967,3,119521190.41708612
4968,1,107600598.00416158
4970,1,107861381.92955607
4972,1,91651481.63941582
4977,1,100528741.67136835
4977,2,107444552.19380377
4979,1,114154015.87240952
4981,1,114725850.81615347
4982,1,104869742.3254434
4982,2,108886619.59211892
4984,1,87283052.81695539
4985,1,90312687.37842427
4985,2,104681468.10884228
4987,1,81509783.52503267
4993,1,94821979.35819235
4995,1,98559926.37022139
4995,2,117617566.28974734
4997,1,102142384.07988597
4999,1,99602687.15021655
5000,1,105517380.67238186
5003,1,105800629.92026442
5004,1,122902954.20338082
5005,1,105450425.60389024
5006,1,96745672.79119945
5007,1,94750565.00171484
5008,1,111265759.32336573
5008,2,90030122.82754156
5010,1,100199756.0629132
5011,1,104138635.1551486
5013,1,85714183.5578651
5016,1,103602317.88143343
5022,1,103953588.78030746
5023,1,112470215.37966567
5026,1,97760924.0772206
5028,1,106301460.66501237
5028,2,109956446.2352334
5029,1,116692350.40705073
5032,1,108564455.7000335
5034,1,114306133.36132295
5036,1,95908514.46593098
5039,1,107914221.01214829
5041,1,104698945.4102777
5042,1,107929422.59173718
5043,1,99389316.69692254
5047,1,93681214.16851027
5049,1,126189686.4431907
5049,2,111149708.54109259
5050,1,86613707.67006671
5050,2,108746708.81141773
5052,1,108683374.97587806
5052,2,113410492.33301552
5055,1,102013164.64638452
5055,2,96591361.55991016
5057,1,85965116.18028542
5057,2,112056816.95705634
5057,3,88835934.9364363
5063,1,101299491.68007688
5066,1,87817886.60718504
5066,2,93211174.3364245
5070,1,86600227.9568771
5071,1,113967146.56831676
5072,1,105234519.41047725
5074,1,118663248.87556773
5078,1,90094088.62435621
5083,1,97915017.02007408
5084,1,109766822.79437655
5085,1,92729849.92515741
5088,1,102860396.12973538
5088,2,108807163.3312566
5088,3,90943216.25968063
5090,1,92518687.81360367
5091,1,101028686.81258763
5092,1,83666762.82195175
5095,1,102117149.98243192
5095,2,106248159.52866472
5095,3,110045724.90295441
5097,1,92741359.09410477
5100,1,113638863.87790214
5100,2,97880871.37400644
5100,3,115493022.3914178
5101,1,101672710.46351011
5111,1,105784840.83755325
5114,1,103501200.56311032
5115,1,90402747.50721434
5123,1,93588894.52606931
5125,1,99035845.90806931
5126,1,80536335.54496607
5128,1,111595027.98800248
5130,1,114015234.77826945
5130,2,108003459.85598463
5131,1,105606455.44048852
5132,1,106931399.52384125
5134,1,114549806.38543165
5137,1,98531343.98518132
5138,1,88763111.71471454
5138,2,88779854.89932513
5142,1,99876142.19006278
5143,1,90577574.13693768
5143,2,115560627.83898742
5143,3,85831469.60343355
5144,1,93665997.63844837
5153,1,81375341.75013307
5153,2,101679891.95565039
5157,1,96458015.0706126
5159,1,102965553.56344283
5161,1,111319712.49800417
5162,1,105517979.11339267
5164,1,103882652.40008356
5164,2,109128323.18372472
5164,3,119289037.31440204
5169,1,101419033.67703408
5169,2,121005912.21178988
5170,1,92576562.72271356
5173,1,96793544.89991084
5176,1,111008946.81028967
5180,1,92420110.81118403
5180,2,97397029.85493639
5180,3,93487832.93415816
5181,1,95387830.87760964
5184,1,87565763.58785464
5184,2,100977561.76788083
5185,1,104157175.70728503
5187,1,113066862.53214598
5188,1,97089632.5517994
5190,1,95759369.75926487
5191,1,100428892.99036744
5193,1,101150135.52883513
5194,1,98886385.86810204
5194,2,101504327.35875092
5196,1,112262531.79409738
5196,2,96885638.0726719
5198,1,96201753.73544483
5198,2,93788666.23529528
5199,1,89354035.78884634
5202,1,107521668.9550272
5202,2,104662713.53730129
5203,1,117414503.66220245
5206,1,116579785.50154178
5207,1,107319396.24961454
5209,1,91629001.15634939
5210,1,91819560.33369905
5211,1,110336715.906293
5214,1,98370567.73470147
5216,1,88329934.63472359
5217,1,108310461.3645776
5217,2,101153616.52425373
5217,3,112072599.84014712
5220,1,101144443.87774092
5222,1,100782279.65514897
5222,2,103444292.88208014
5224,1,89988350.97027
5225,1,84360740.76720835
5226,1,85469887.45098458
5227,1,100496539.80580646
5229,1,105761888.0296011
5231,1,96847354.09393077
5231,2,74538311.85532536
5234,1,116372652.91127929
5235,1,94303793.27887224
5235,2,96599846.03586921
5237,1,104910218.45112672
5239,1,102915190.60178383
5240,1,76956970.10444446
5245,1,106712077.43574668
5245,2,94776744.54939155
5247,1,98632626.96723272
5248,1,109720188.8034264
5251,1,104038996.85026899
5252,1,89451472.61555623
5253,1,108827112.75572331
5255,1,106922966.0677013
5256,1,113957051.00778389
5263,1,121902451.26160906
5263,2,110441445.7213536
5263,3,116035523.03147477
5264,1,95678716.12012379
5266,1,94795194.13868545
5268,1,94085864.00023009
5271,1,72380869.36886865
5271,2,104532117.21055365
5272,1,98488420.47688912
5272,2,97499291.20016824
5273,1,96292571.82732439
5274,1,101854528.59691527
5274,2,100040852.63112319
5275,1,110131554.86539434
5276,1,111628849.58492303
5279,1,98564979.2227221
5280,1,111446170.71099573
5281,1,103497972.0744249
5289,1,104840231.01491469
5293,1,103569950.06427662
5294,1,102274337.14583981
5295,1,95013633.82592836
5300,1,87242627.55557905
5300,2,97375009.70130965
5302,1,111308448.46149841
5303,1,107667585.83406658
5311,1,100911461.01058567
5312,1,93379461.37288293
5312,2,82322259.23161273
5314,1,93407558.57288648
5314,2,120113048.28406943
5318,1,98388401.54150745
5320,1,98328996.78772491
5320,2,110890803.63553788
5327,1,102104436.02893628
5334,1,99096434.84294465
5335,1,112079118.45733234
5336,1,103564645.15581824
5339,1,95590398.16975689
5340,1,85718646.69504102
5340,2,103055745.8595441
5341,1,96179127.86032437
5341,2,110640741.351373
5342,1,120507849.03592041
5348,1,100017371.54417665
5351,1,91023601.8953746
5352,1,104417316.8016687
5353,1,85142388.1227633
5357,1,100889016.67628165
5357,2,96576648.95159784
5361,1,97655867.91324638
5362,1,85564900.000472
5363,1,114976958.40194035
5365,1,98014923.25859953
5365,2,91519606.37476079
5366,1,108099048.83770087
5366,2,79117930.8036524
5368,1,95568604.00290182
5368,2,98863268.33501823
5369,1,88807243.5871249
5370,1,91844803.3217622
5372,1,122466248.0031982
5372,2,105343529.70322405
5374,1,95144174.21051034
5374,2,97503982.58339101
5374,3,84531121.61964767
5378,1,94584130.7711164
5383,1,118538187.02693045
5384,1,110178426.24258135
5386,1,100705264.16669859
5386,2,103061934.2262513
5387,1,104697455.95502405
5388,1,105503030.9043948
5388,2,94639387.15312433
5388,3,100583860.00594868
5389,1,88612660.85809469
5389,2,111922196.32747559
5393,1,112990158.86533798
5394,1,87535840.45449631
5396,1,108578221.25424625
5399,1,112846243.67373252
5402,1,115449494.65096723
5403,1,95140236.54326284
